role_id,role_name,domain_interest,required_skill_id,required_skill_name,skill_category,priority,minimum_level,step_order,prerequisite_skill_id
avp__it_compliance___regulatory__technology,"AVP, IT Compliance & Regulatory, Technology",cyber_security,excel,Excel,fundamental,high,basic,1,
avp__it_compliance___regulatory__technology,"AVP, IT Compliance & Regulatory, Technology",cyber_security,typescript,TypeScript,core,high,intermediate,2,excel
aws_cloud_engineer,AWS Cloud Engineer,devops,typescript,TypeScript,core,high,intermediate,1,
aws_cloud_engineer,AWS Cloud Engineer,devops,linux,Linux,advanced,high,advanced,2,typescript
aws_cloud_engineer,AWS Cloud Engineer,devops,aws,AWS,advanced,high,advanced,3,linux
account_manager__cyber_security_,Account Manager (Cyber Security),cyber_security,javascript,JavaScript,fundamental,high,basic,1,
account_manager__cyber_security_,Account Manager (Cyber Security),cyber_security,excel,Excel,fundamental,high,basic,2,javascript
account_manager__cyber_security_,Account Manager (Cyber Security),cyber_security,typescript,TypeScript,core,high,intermediate,3,excel
account_manager__cyber_security_,Account Manager (Cyber Security),cyber_security,cybersecurity,Cybersecurity,advanced,medium,advanced,4,typescript
account_manager_enterprise,Account Manager Enterprise,cyber_security,typescript,TypeScript,core,high,intermediate,1,
account_manager_enterprise,Account Manager Enterprise,cyber_security,cybersecurity,Cybersecurity,advanced,high,advanced,2,typescript
admin_operasional___sistem,Admin Operasional & Sistem,data_science,excel,Excel,fundamental,high,basic,1,
admin_operasional___sistem,Admin Operasional & Sistem,data_science,typescript,TypeScript,core,high,intermediate,2,excel
agentic_ai_engineer,Agentic AI Engineer,ai_ml,python,Python,fundamental,high,basic,1,
agentic_ai_engineer,Agentic AI Engineer,ai_ml,sql,SQL,fundamental,high,basic,2,python
agentic_ai_engineer,Agentic AI Engineer,ai_ml,git,Git,fundamental,high,basic,3,sql
agentic_ai_engineer,Agentic AI Engineer,ai_ml,typescript,TypeScript,core,medium,intermediate,4,git
agentic_ai_engineer,Agentic AI Engineer,ai_ml,rest_api,REST API,core,medium,intermediate,5,typescript
agentic_ai_engineer,Agentic AI Engineer,ai_ml,fastapi,FastAPI,core,medium,intermediate,6,rest_api
agentic_ai_engineer,Agentic AI Engineer,ai_ml,machine_learning,Machine Learning,core,medium,intermediate,7,fastapi
agentic_ai_engineer,Agentic AI Engineer,ai_ml,docker,Docker,advanced,medium,advanced,8,machine_learning
agentic_ai_engineer,Agentic AI Engineer,ai_ml,linux,Linux,advanced,medium,advanced,9,docker
agentic_ai_engineer,Agentic AI Engineer,ai_ml,cybersecurity,Cybersecurity,advanced,medium,advanced,10,linux
android_developer__kotlin_,Android Developer (Kotlin),ui_ux,git,Git,fundamental,high,basic,1,
android_developer__kotlin_,Android Developer (Kotlin),ui_ux,typescript,TypeScript,core,high,intermediate,2,git
android_developer__kotlin_,Android Developer (Kotlin),ui_ux,postgresql,PostgreSQL,core,high,intermediate,3,typescript
android_developer__kotlin_,Android Developer (Kotlin),ui_ux,rest_api,REST API,core,medium,intermediate,4,postgresql
android_developer__kotlin_,Android Developer (Kotlin),ui_ux,machine_learning,Machine Learning,core,medium,intermediate,5,rest_api
application_designer,Application Designer,ui_ux,wireframing,Wireframing,fundamental,high,basic,1,
application_designer,Application Designer,ui_ux,excel,Excel,fundamental,high,basic,2,wireframing
application_designer,Application Designer,ui_ux,prototyping,Prototyping,core,high,intermediate,3,excel
application_designer,Application Designer,ui_ux,typescript,TypeScript,core,medium,intermediate,4,prototyping
application_designer,Application Designer,ui_ux,ui_ux,UI/UX,core,medium,intermediate,5,typescript
application_support___programmer_c__edi,Application Support / Programmer C# EDI,web_development,html,HTML,fundamental,high,basic,1,
application_support___programmer_c__edi,Application Support / Programmer C# EDI,web_development,javascript,JavaScript,fundamental,high,basic,2,html
application_support___programmer_c__edi,Application Support / Programmer C# EDI,web_development,excel,Excel,fundamental,high,basic,3,javascript
application_support___programmer_c__edi,Application Support / Programmer C# EDI,web_development,css,CSS,fundamental,medium,basic,4,excel
application_support___programmer_c__edi,Application Support / Programmer C# EDI,web_development,typescript,TypeScript,core,medium,intermediate,5,css
application_support___programmer_c__edi,Application Support / Programmer C# EDI,web_development,rest_api,REST API,core,medium,intermediate,6,typescript
application_support___programmer_c__edi,Application Support / Programmer C# EDI,web_development,microservices,Microservices,advanced,medium,advanced,7,rest_api
application_support___programmer_c__edi,Application Support / Programmer C# EDI,web_development,docker,Docker,advanced,medium,advanced,8,microservices
application_support___programmer_c__edi,Application Support / Programmer C# EDI,web_development,ci_cd,CI/CD,advanced,medium,advanced,9,docker
application_support___programmer_c__edi,Application Support / Programmer C# EDI,web_development,aws,AWS,advanced,medium,advanced,10,ci_cd
applied_ai,Applied AI,ai_ml,problem_solving,Problem Solving,fundamental,high,basic,1,
applied_ai,Applied AI,ai_ml,machine_learning,Machine Learning,core,high,intermediate,2,problem_solving
applied_ai,Applied AI,ai_ml,typescript,TypeScript,core,high,intermediate,3,machine_learning
applied_ai,Applied AI,data_science,problem_solving,Problem Solving,fundamental,high,basic,1,
applied_ai,Applied AI,data_science,machine_learning,Machine Learning,core,high,intermediate,2,problem_solving
applied_ai,Applied AI,data_science,typescript,TypeScript,core,high,intermediate,3,machine_learning
applied_ai_engineer,Applied AI Engineer,ai_ml,java,Java,fundamental,high,basic,1,
applied_ai_engineer,Applied AI Engineer,ai_ml,javascript,JavaScript,fundamental,high,basic,2,java
applied_ai_engineer,Applied AI Engineer,ai_ml,python,Python,fundamental,high,basic,3,javascript
applied_ai_engineer,Applied AI Engineer,ai_ml,agile_scrum,Agile/Scrum,fundamental,medium,basic,4,python
applied_ai_engineer,Applied AI Engineer,ai_ml,git,Git,fundamental,medium,basic,5,agile_scrum
applied_ai_engineer,Applied AI Engineer,ai_ml,typescript,TypeScript,core,medium,intermediate,6,git
applied_ai_engineer,Applied AI Engineer,ai_ml,golang,Golang,core,medium,intermediate,7,typescript
applied_ai_engineer,Applied AI Engineer,ai_ml,ci_cd,CI/CD,advanced,medium,advanced,8,golang
artificial_intellegence__ai__specialist,Artificial Intellegence (AI) Specialist,ai_ml,excel,Excel,fundamental,high,basic,1,
artificial_intellegence__ai__specialist,Artificial Intellegence (AI) Specialist,ai_ml,typescript,TypeScript,core,high,intermediate,2,excel
artificial_intellegence__ai__specialist,Artificial Intellegence (AI) Specialist,data_science,excel,Excel,fundamental,high,basic,1,
artificial_intellegence__ai__specialist,Artificial Intellegence (AI) Specialist,data_science,typescript,TypeScript,core,high,intermediate,2,excel
artificial_intelligence_engineer,Artificial Intelligence Engineer,ai_ml,javascript,JavaScript,fundamental,high,basic,1,
artificial_intelligence_engineer,Artificial Intelligence Engineer,ai_ml,python,Python,fundamental,high,basic,2,javascript
artificial_intelligence_engineer,Artificial Intelligence Engineer,ai_ml,excel,Excel,fundamental,high,basic,3,python
artificial_intelligence_engineer,Artificial Intelligence Engineer,ai_ml,typescript,TypeScript,core,medium,intermediate,4,excel
artificial_intelligence_engineer,Artificial Intelligence Engineer,ai_ml,node_js,Node.js,core,medium,intermediate,5,typescript
artificial_intelligence_engineer,Artificial Intelligence Engineer,ai_ml,rest_api,REST API,core,medium,intermediate,6,node_js
artificial_intelligence_engineer,Artificial Intelligence Engineer,ai_ml,react_js,React.js,core,medium,intermediate,7,rest_api
artificial_intelligence_engineer,Artificial Intelligence Engineer,ai_ml,machine_learning,Machine Learning,core,medium,intermediate,8,react_js
artificial_intelligence_engineer,Artificial Intelligence Engineer,ai_ml,azure,Azure,advanced,medium,advanced,9,machine_learning
artificial_intelligence_engineer,Artificial Intelligence Engineer,ai_ml,docker,Docker,advanced,medium,advanced,10,azure
artificial_intelligence_engineer,Artificial Intelligence Engineer,ai_ml,kubernetes,Kubernetes,advanced,medium,advanced,11,docker
artificial_intelligence_engineer,Artificial Intelligence Engineer,ai_ml,ci_cd,CI/CD,advanced,medium,advanced,12,kubernetes
artificial_intelligence_engineer,Artificial Intelligence Engineer,ai_ml,aws,AWS,advanced,medium,advanced,13,ci_cd
artificial_intelligence_engineer,Artificial Intelligence Engineer,data_science,javascript,JavaScript,fundamental,high,basic,1,
artificial_intelligence_engineer,Artificial Intelligence Engineer,data_science,python,Python,fundamental,high,basic,2,javascript
artificial_intelligence_engineer,Artificial Intelligence Engineer,data_science,excel,Excel,fundamental,high,basic,3,python
artificial_intelligence_engineer,Artificial Intelligence Engineer,data_science,typescript,TypeScript,core,medium,intermediate,4,excel
artificial_intelligence_engineer,Artificial Intelligence Engineer,data_science,node_js,Node.js,core,medium,intermediate,5,typescript
artificial_intelligence_engineer,Artificial Intelligence Engineer,data_science,rest_api,REST API,core,medium,intermediate,6,node_js
artificial_intelligence_engineer,Artificial Intelligence Engineer,data_science,react_js,React.js,core,medium,intermediate,7,rest_api
artificial_intelligence_engineer,Artificial Intelligence Engineer,data_science,machine_learning,Machine Learning,core,medium,intermediate,8,react_js
artificial_intelligence_engineer,Artificial Intelligence Engineer,data_science,azure,Azure,advanced,medium,advanced,9,machine_learning
artificial_intelligence_engineer,Artificial Intelligence Engineer,data_science,docker,Docker,advanced,medium,advanced,10,azure
artificial_intelligence_engineer,Artificial Intelligence Engineer,data_science,kubernetes,Kubernetes,advanced,medium,advanced,11,docker
artificial_intelligence_engineer,Artificial Intelligence Engineer,data_science,ci_cd,CI/CD,advanced,medium,advanced,12,kubernetes
artificial_intelligence_engineer,Artificial Intelligence Engineer,data_science,aws,AWS,advanced,medium,advanced,13,ci_cd
artificial_intelligence_engineer___ai_platform,Artificial Intelligence Engineer - AI Platform,ai_ml,python,Python,fundamental,high,basic,1,
artificial_intelligence_engineer___ai_platform,Artificial Intelligence Engineer - AI Platform,ai_ml,excel,Excel,fundamental,high,basic,2,python
artificial_intelligence_engineer___ai_platform,Artificial Intelligence Engineer - AI Platform,ai_ml,typescript,TypeScript,core,high,intermediate,3,excel
artificial_intelligence_engineer___ai_platform,Artificial Intelligence Engineer - AI Platform,ai_ml,ui_ux,UI/UX,core,medium,intermediate,4,typescript
artificial_intelligence_engineer___ai_platform,Artificial Intelligence Engineer - AI Platform,ai_ml,prototyping,Prototyping,core,medium,intermediate,5,ui_ux
artificial_intelligence_engineer___ai_platform,Artificial Intelligence Engineer - AI Platform,ai_ml,rest_api,REST API,core,medium,intermediate,6,prototyping
artificial_intelligence_engineer___ai_platform,Artificial Intelligence Engineer - AI Platform,ai_ml,golang,Golang,core,medium,intermediate,7,rest_api
associate_data_quality_officer,Associate Data Quality Officer,data_science,sql,SQL,fundamental,high,basic,1,
associate_data_quality_officer,Associate Data Quality Officer,data_science,typescript,TypeScript,core,high,intermediate,2,sql
associate_devops_engineer___ra,Associate Devops Engineer - RA,devops,python,Python,fundamental,high,basic,1,
associate_devops_engineer___ra,Associate Devops Engineer - RA,devops,agile_scrum,Agile/Scrum,fundamental,high,basic,2,python
associate_devops_engineer___ra,Associate Devops Engineer - RA,devops,typescript,TypeScript,core,high,intermediate,3,agile_scrum
associate_devops_engineer___ra,Associate Devops Engineer - RA,devops,azure,Azure,advanced,medium,advanced,4,typescript
associate_devops_engineer___ra,Associate Devops Engineer - RA,devops,kubernetes,Kubernetes,advanced,medium,advanced,5,azure
associate_devops_engineer___ra,Associate Devops Engineer - RA,devops,docker,Docker,advanced,medium,advanced,6,kubernetes
associate_devops_engineer___ra,Associate Devops Engineer - RA,devops,gcp,GCP,advanced,medium,advanced,7,docker
associate_devops_engineer___ra,Associate Devops Engineer - RA,devops,ci_cd,CI/CD,advanced,medium,advanced,8,gcp
associate_devops_engineer___ra,Associate Devops Engineer - RA,devops,linux,Linux,advanced,medium,advanced,9,ci_cd
associate_devops_engineer___ra,Associate Devops Engineer - RA,devops,aws,AWS,advanced,medium,advanced,10,linux
avaloq_developer___defect_resolution___application_support,Avaloq Developer – Defect Resolution / Application Support,web_development,sql,SQL,fundamental,high,basic,1,
avaloq_developer___defect_resolution___application_support,Avaloq Developer – Defect Resolution / Application Support,web_development,typescript,TypeScript,core,high,intermediate,2,sql
avaloq_developer___defect_resolution___application_support,Avaloq Developer – Defect Resolution / Application Support,web_development,golang,Golang,core,high,intermediate,3,typescript
back_end_developer,Back End Developer,web_development,java,Java,fundamental,high,basic,1,
back_end_developer,Back End Developer,web_development,sql,SQL,fundamental,high,basic,2,java
back_end_developer,Back End Developer,web_development,git,Git,fundamental,high,basic,3,sql
back_end_developer,Back End Developer,web_development,typescript,TypeScript,core,medium,intermediate,4,git
back_end_developer,Back End Developer,web_development,postgresql,PostgreSQL,core,medium,intermediate,5,typescript
back_end_developer,Back End Developer,web_development,rest_api,REST API,core,medium,intermediate,6,postgresql
back_end_developer,Back End Developer,web_development,mysql,MySQL,core,medium,intermediate,7,rest_api
back_end_developer,Back End Developer,web_development,spring_boot,Spring Boot,core,medium,intermediate,8,mysql
back_end_developer,Back End Developer,web_development,graphql,GraphQL,core,medium,intermediate,9,spring_boot
back_end_engineer,Back End Engineer,devops,agile_scrum,Agile/Scrum,fundamental,high,basic,1,
back_end_engineer,Back End Engineer,devops,sql,SQL,fundamental,high,basic,2,agile_scrum
back_end_engineer,Back End Engineer,devops,git,Git,fundamental,high,basic,3,sql
back_end_engineer,Back End Engineer,devops,typescript,TypeScript,core,medium,intermediate,4,git
back_end_engineer,Back End Engineer,devops,rest_api,REST API,core,medium,intermediate,5,typescript
back_end_engineer,Back End Engineer,devops,graphql,GraphQL,core,medium,intermediate,6,rest_api
back_end_engineer,Back End Engineer,devops,kubernetes,Kubernetes,advanced,medium,advanced,7,graphql
back_end_engineer,Back End Engineer,devops,microservices,Microservices,advanced,medium,advanced,8,kubernetes
back_end_engineer,Back End Engineer,devops,docker,Docker,advanced,medium,advanced,9,microservices
back_end_engineer,Back End Engineer,web_development,agile_scrum,Agile/Scrum,fundamental,high,basic,1,
back_end_engineer,Back End Engineer,web_development,sql,SQL,fundamental,high,basic,2,agile_scrum
back_end_engineer,Back End Engineer,web_development,git,Git,fundamental,high,basic,3,sql
back_end_engineer,Back End Engineer,web_development,typescript,TypeScript,core,medium,intermediate,4,git
back_end_engineer,Back End Engineer,web_development,rest_api,REST API,core,medium,intermediate,5,typescript
back_end_engineer,Back End Engineer,web_development,graphql,GraphQL,core,medium,intermediate,6,rest_api
back_end_engineer,Back End Engineer,web_development,kubernetes,Kubernetes,advanced,medium,advanced,7,graphql
back_end_engineer,Back End Engineer,web_development,microservices,Microservices,advanced,medium,advanced,8,kubernetes
back_end_engineer,Back End Engineer,web_development,docker,Docker,advanced,medium,advanced,9,microservices
back_end_engineer__node_js____outsource,Back End Engineer (Node JS) - Outsource,web_development,sql,SQL,fundamental,high,basic,1,
back_end_engineer__node_js____outsource,Back End Engineer (Node JS) - Outsource,web_development,git,Git,fundamental,high,basic,2,sql
back_end_engineer__node_js____outsource,Back End Engineer (Node JS) - Outsource,web_development,php,PHP,fundamental,high,basic,3,git
