question_id,domain_interest,target_role,current_level,blocker_type,question,answer_type,options,purpose,priority
Q_UI_U_0119,ui_ux,ui_ux_designer,intermediate,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker skill_gap_confusion pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_119,high
Q_DATA_0120,data_science,data_analyst,intermediate,skill_gap_confusion,Pertanyaan untuk data_analyst level intermediate mengenai blocker skill_gap_confusion pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_120,high
Q_WEB__0121,web_development,frontend_developer,beginner,no_foundation,Pertanyaan untuk frontend_developer level beginner mengenai blocker no_foundation pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_121,high
Q_WEB__0122,web_development,frontend_developer,advanced,no_foundation,Pertanyaan untuk frontend_developer level advanced mengenai blocker no_foundation pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_122,high
Q_WEB__0123,web_development,frontend_developer,intermediate,no_starting_point,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_starting_point pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_123,high
Q_CYBE_0124,cyber_security,soc_analyst,beginner,no_portfolio,Pertanyaan untuk soc_analyst level beginner mengenai blocker no_portfolio pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_124,high
Q_CYBE_0125,cyber_security,soc_analyst,basic,no_starting_point,Pertanyaan untuk soc_analyst level basic mengenai blocker no_starting_point pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_125,high
Q_UI_U_0126,ui_ux,ui_ux_designer,intermediate,no_foundation,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker no_foundation pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_126,high
Q_UI_U_0127,ui_ux,ui_ux_designer,beginner,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker skill_gap_confusion pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_127,high
Q_DATA_0128,data_science,data_analyst,advanced,no_foundation,Pertanyaan untuk data_analyst level advanced mengenai blocker no_foundation pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_128,high
Q_CYBE_0129,cyber_security,soc_analyst,basic,skill_gap_confusion,Pertanyaan untuk soc_analyst level basic mengenai blocker skill_gap_confusion pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_129,high
Q_UI_U_0130,ui_ux,ui_ux_designer,advanced,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level advanced mengenai blocker skill_gap_confusion pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_130,high
Q_WEB__0131,web_development,frontend_developer,intermediate,no_portfolio,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_portfolio pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_131,high
Q_CYBE_0132,cyber_security,soc_analyst,advanced,no_portfolio,Pertanyaan untuk soc_analyst level advanced mengenai blocker no_portfolio pada skill log_analysis?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_132,high
Q_AI_M_0133,ai_ml,machine_learning_engineer,intermediate,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level intermediate mengenai blocker skill_gap_confusion pada skill mlops?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_133,high
Q_AI_M_0134,ai_ml,machine_learning_engineer,advanced,no_starting_point,Pertanyaan untuk machine_learning_engineer level advanced mengenai blocker no_starting_point pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_134,high
Q_CYBE_0135,cyber_security,soc_analyst,intermediate,no_starting_point,Pertanyaan untuk soc_analyst level intermediate mengenai blocker no_starting_point pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_135,high
Q_DATA_0136,data_science,data_analyst,advanced,no_portfolio,Pertanyaan untuk data_analyst level advanced mengenai blocker no_portfolio pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_136,high
Q_AI_M_0137,ai_ml,machine_learning_engineer,beginner,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker skill_gap_confusion pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_137,high
Q_DATA_0138,data_science,data_analyst,beginner,skill_gap_confusion,Pertanyaan untuk data_analyst level beginner mengenai blocker skill_gap_confusion pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_138,high
Q_UI_U_0139,ui_ux,ui_ux_designer,intermediate,no_portfolio,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker no_portfolio pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_139,high
Q_UI_U_0140,ui_ux,ui_ux_designer,basic,no_starting_point,Pertanyaan untuk ui_ux_designer level basic mengenai blocker no_starting_point pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_140,high
Q_UI_U_0141,ui_ux,ui_ux_designer,beginner,no_portfolio,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker no_portfolio pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_141,high
Q_AI_M_0142,ai_ml,machine_learning_engineer,basic,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker skill_gap_confusion pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_142,high
Q_WEB__0143,web_development,frontend_developer,basic,no_portfolio,Pertanyaan untuk frontend_developer level basic mengenai blocker no_portfolio pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_143,high
Q_WEB__0144,web_development,frontend_developer,intermediate,no_foundation,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_foundation pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_144,high
Q_UI_U_0145,ui_ux,ui_ux_designer,basic,no_foundation,Pertanyaan untuk ui_ux_designer level basic mengenai blocker no_foundation pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_145,high
Q_CYBE_0146,cyber_security,soc_analyst,advanced,no_starting_point,Pertanyaan untuk soc_analyst level advanced mengenai blocker no_starting_point pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_146,high
Q_CYBE_0147,cyber_security,soc_analyst,beginner,no_portfolio,Pertanyaan untuk soc_analyst level beginner mengenai blocker no_portfolio pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_147,high
Q_WEB__0148,web_development,frontend_developer,beginner,no_portfolio,Pertanyaan untuk frontend_developer level beginner mengenai blocker no_portfolio pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_148,high
Q_WEB__0149,web_development,frontend_developer,intermediate,no_portfolio,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_portfolio pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_149,high
Q_AI_M_0150,ai_ml,machine_learning_engineer,advanced,no_starting_point,Pertanyaan untuk machine_learning_engineer level advanced mengenai blocker no_starting_point pada skill mlops?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_150,high
Q_UI_U_0151,ui_ux,ui_ux_designer,beginner,no_foundation,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker no_foundation pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_151,high
Q_CYBE_0152,cyber_security,soc_analyst,beginner,no_foundation,Pertanyaan untuk soc_analyst level beginner mengenai blocker no_foundation pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_152,high
Q_DATA_0153,data_science,data_analyst,beginner,skill_gap_confusion,Pertanyaan untuk data_analyst level beginner mengenai blocker skill_gap_confusion pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_153,high
Q_AI_M_0154,ai_ml,machine_learning_engineer,advanced,no_foundation,Pertanyaan untuk machine_learning_engineer level advanced mengenai blocker no_foundation pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_154,high
Q_AI_M_0155,ai_ml,machine_learning_engineer,beginner,no_foundation,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker no_foundation pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_155,high
Q_AI_M_0156,ai_ml,machine_learning_engineer,advanced,no_starting_point,Pertanyaan untuk machine_learning_engineer level advanced mengenai blocker no_starting_point pada skill mlops?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_156,high
Q_UI_U_0157,ui_ux,ui_ux_designer,intermediate,no_foundation,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker no_foundation pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_157,high
Q_AI_M_0158,ai_ml,machine_learning_engineer,basic,no_starting_point,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_starting_point pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_158,high
Q_UI_U_0159,ui_ux,ui_ux_designer,advanced,no_starting_point,Pertanyaan untuk ui_ux_designer level advanced mengenai blocker no_starting_point pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_159,high
Q_DATA_0160,data_science,data_analyst,intermediate,no_portfolio,Pertanyaan untuk data_analyst level intermediate mengenai blocker no_portfolio pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_160,high
Q_DATA_0161,data_science,data_analyst,basic,no_starting_point,Pertanyaan untuk data_analyst level basic mengenai blocker no_starting_point pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_161,high
Q_WEB__0162,web_development,frontend_developer,intermediate,no_foundation,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_foundation pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_162,high
Q_DATA_0163,data_science,data_analyst,advanced,no_starting_point,Pertanyaan untuk data_analyst level advanced mengenai blocker no_starting_point pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_163,high
Q_AI_M_0164,ai_ml,machine_learning_engineer,beginner,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker skill_gap_confusion pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_164,high
Q_DATA_0165,data_science,data_analyst,beginner,skill_gap_confusion,Pertanyaan untuk data_analyst level beginner mengenai blocker skill_gap_confusion pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_165,high
Q_CYBE_0166,cyber_security,soc_analyst,basic,skill_gap_confusion,Pertanyaan untuk soc_analyst level basic mengenai blocker skill_gap_confusion pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_166,high
Q_DATA_0167,data_science,data_analyst,advanced,no_portfolio,Pertanyaan untuk data_analyst level advanced mengenai blocker no_portfolio pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_167,high
Q_WEB__0168,web_development,frontend_developer,basic,skill_gap_confusion,Pertanyaan untuk frontend_developer level basic mengenai blocker skill_gap_confusion pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_168,high
Q_WEB__0169,web_development,frontend_developer,basic,skill_gap_confusion,Pertanyaan untuk frontend_developer level basic mengenai blocker skill_gap_confusion pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_169,high
Q_UI_U_0170,ui_ux,ui_ux_designer,intermediate,no_starting_point,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker no_starting_point pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_170,high
Q_WEB__0171,web_development,frontend_developer,basic,no_foundation,Pertanyaan untuk frontend_developer level basic mengenai blocker no_foundation pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_171,high
Q_WEB__0172,web_development,frontend_developer,advanced,no_starting_point,Pertanyaan untuk frontend_developer level advanced mengenai blocker no_starting_point pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_172,high
Q_AI_M_0173,ai_ml,machine_learning_engineer,beginner,no_foundation,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker no_foundation pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_173,high
Q_UI_U_0174,ui_ux,ui_ux_designer,beginner,no_portfolio,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker no_portfolio pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_174,high
Q_DATA_0175,data_science,data_analyst,intermediate,no_foundation,Pertanyaan untuk data_analyst level intermediate mengenai blocker no_foundation pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_175,high
Q_DATA_0176,data_science,data_analyst,intermediate,no_foundation,Pertanyaan untuk data_analyst level intermediate mengenai blocker no_foundation pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_176,high
Q_CYBE_0177,cyber_security,soc_analyst,intermediate,no_foundation,Pertanyaan untuk soc_analyst level intermediate mengenai blocker no_foundation pada skill log_analysis?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_177,high
Q_CYBE_0178,cyber_security,soc_analyst,advanced,no_portfolio,Pertanyaan untuk soc_analyst level advanced mengenai blocker no_portfolio pada skill log_analysis?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_178,high
Q_DATA_0179,data_science,data_analyst,intermediate,no_foundation,Pertanyaan untuk data_analyst level intermediate mengenai blocker no_foundation pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_179,high
Q_UI_U_0180,ui_ux,ui_ux_designer,beginner,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker skill_gap_confusion pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_180,high
Q_AI_M_0181,ai_ml,machine_learning_engineer,advanced,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level advanced mengenai blocker skill_gap_confusion pada skill mlops?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_181,high
Q_CYBE_0182,cyber_security,soc_analyst,advanced,no_foundation,Pertanyaan untuk soc_analyst level advanced mengenai blocker no_foundation pada skill log_analysis?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_182,high
